dataset,record_id,true_label,p_include,final_score,model_name,encoder_include_cosine,encoder_exclude_cosine,encoder_delta,record_text_chars
Nelson_2002,https://openalex.org/W4244526763,1,0.017817660707140175,0.017817660707140175,allenai/scibert_scivocab_uncased,0.7457849383354187,0.7457236051559448,6.133317947387695e-05,2497
Nelson_2002,https://openalex.org/W2009902348,1,0.017819457317090916,0.017819457317090916,allenai/scibert_scivocab_uncased,0.7443093657493591,0.7035127878189087,0.04079657793045044,1702
Nelson_2002,https://openalex.org/W2041492652,1,0.017816263466569077,0.017816263466569077,allenai/scibert_scivocab_uncased,0.7574338316917419,0.7321171164512634,0.025316715240478516,2563
Nelson_2002,https://openalex.org/W2134182256,1,0.017815265503368094,0.017815265503368094,allenai/scibert_scivocab_uncased,0.717344343662262,0.7138619422912598,0.0034824013710021973,1787
Nelson_2002,https://openalex.org/W2027858461,1,0.017830640205018466,0.017830640205018466,allenai/scibert_scivocab_uncased,0.7122225761413574,0.7012795209884644,0.010943055152893066,2783
Nelson_2002,https://openalex.org/W2022187355,1,0.0015374388802028007,0.0015374388802028007,allenai/scibert_scivocab_uncased,0.7913193106651306,0.7619702816009521,0.029349029064178467,2671
Nelson_2002,https://openalex.org/W2045913584,1,0.017821653414604576,0.017821653414604576,allenai/scibert_scivocab_uncased,0.6992286443710327,0.6918839812278748,0.007344663143157959,1603
Nelson_2002,https://openalex.org/W2142604492,1,0.017816263466569077,0.017816263466569077,allenai/scibert_scivocab_uncased,0.7147738933563232,0.7092568874359131,0.005517005920410156,1710
Nelson_2002,https://openalex.org/W2113533145,1,0.018393663525077913,0.018393663525077913,allenai/scibert_scivocab_uncased,0.7160720229148865,0.7301912903785706,-0.014119267463684082,1762
Nelson_2002,https://openalex.org/W1978583360,0,0.017821653414604576,0.017821653414604576,allenai/scibert_scivocab_uncased,0.7053121328353882,0.6931779980659485,0.012134134769439697,2170
Nelson_2002,https://openalex.org/W2037099926,0,0.017814467172289652,0.017814467172289652,allenai/scibert_scivocab_uncased,0.7399016618728638,0.7257322072982788,0.014169454574584961,2467
Nelson_2002,https://openalex.org/W1974663609,0,0.017816263466569077,0.017816263466569077,allenai/scibert_scivocab_uncased,0.7056084871292114,0.7127503156661987,-0.007141828536987305,1463
Nelson_2002,https://openalex.org/W2031206742,0,0.017819457317090916,0.017819457317090916,allenai/scibert_scivocab_uncased,0.7504320740699768,0.7311195731163025,0.019312500953674316,1854
Nelson_2002,https://openalex.org/W1989688260,0,0.0015374388802028007,0.0015374388802028007,allenai/scibert_scivocab_uncased,0.6991065740585327,0.6815476417541504,0.017558932304382324,1246
Nelson_2002,https://openalex.org/W2103043920,0,0.017821653414604576,0.017821653414604576,allenai/scibert_scivocab_uncased,0.7234700322151184,0.7277268171310425,-0.004256784915924072,2094
Nelson_2002,https://openalex.org/W2012205995,0,0.017814467172289652,0.017814467172289652,allenai/scibert_scivocab_uncased,0.7115891575813293,0.7005342245101929,0.011054933071136475,1830
Nelson_2002,https://openalex.org/W2133667885,0,0.017814666751768425,0.017814666751768425,allenai/scibert_scivocab_uncased,0.695813775062561,0.6909877061843872,0.004826068878173828,1813
Nelson_2002,https://openalex.org/W1996599354,0,0.017817660707140175,0.017817660707140175,allenai/scibert_scivocab_uncased,0.6821237206459045,0.6922720670700073,-0.010148346424102783,2493
Nelson_2002,https://openalex.org/W1976365229,0,0.017821653414604576,0.017821653414604576,allenai/scibert_scivocab_uncased,0.7424942255020142,0.7081207036972046,0.03437352180480957,2226
van_der_Valk_2021,https://openalex.org/W2179093238,1,0.009504949286724797,0.009504949286724797,allenai/scibert_scivocab_uncased,0.7041773200035095,0.6048141717910767,0.09936314821243286,1817
van_der_Valk_2021,https://openalex.org/W2781512779,1,0.009504949286724797,0.009504949286724797,allenai/scibert_scivocab_uncased,0.7039810419082642,0.6159398555755615,0.08804118633270264,1613
van_der_Valk_2021,https://openalex.org/W2593635594,1,0.009505745341476343,0.009505745341476343,allenai/scibert_scivocab_uncased,0.8028402924537659,0.6800978183746338,0.12274247407913208,1775
van_der_Valk_2021,https://openalex.org/W1987951226,1,0.009504471685553798,0.009504471685553798,allenai/scibert_scivocab_uncased,0.7534195184707642,0.6495148539543152,0.10390466451644897,1738
van_der_Valk_2021,https://openalex.org/W2911774639,1,0.009505745341476343,0.009505745341476343,allenai/scibert_scivocab_uncased,0.6712417006492615,0.6054034233093262,0.0658382773399353,2288
van_der_Valk_2021,https://openalex.org/W2952197677,1,0.009504949286724797,0.009504949286724797,allenai/scibert_scivocab_uncased,0.7444730401039124,0.6553741097450256,0.08909893035888672,2490
van_der_Valk_2021,https://openalex.org/W3020810195,1,0.009504471685553798,0.009504471685553798,allenai/scibert_scivocab_uncased,0.7103846669197083,0.6149231791496277,0.09546148777008057,2004
van_der_Valk_2021,https://openalex.org/W2921445979,1,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.7212019562721252,0.6204850077629089,0.10071694850921631,2411
van_der_Valk_2021,https://openalex.org/W2044761599,1,0.009506859929003367,0.009506859929003367,allenai/scibert_scivocab_uncased,0.6938228607177734,0.6172569990158081,0.07656586170196533,1298
van_der_Valk_2021,https://openalex.org/W2911277958,1,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.7669656872749329,0.6484713554382324,0.11849433183670044,2076
van_der_Valk_2021,https://openalex.org/W2728532422,0,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.7230281829833984,0.646145761013031,0.07688242197036743,1768
van_der_Valk_2021,https://openalex.org/W2403997134,0,0.009504949286724797,0.009504949286724797,allenai/scibert_scivocab_uncased,0.735687792301178,0.6342109441757202,0.10147684812545776,1035
van_der_Valk_2021,https://openalex.org/W2603684978,0,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.6997779607772827,0.63388991355896,0.06588804721832275,2097
van_der_Valk_2021,https://openalex.org/W2792972871,0,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.6960452198982239,0.6316388845443726,0.06440633535385132,2899
van_der_Valk_2021,https://openalex.org/W2188348669,0,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.6267334222793579,0.5729495286941528,0.05378389358520508,1717
van_der_Valk_2021,https://openalex.org/W2080313127,0,0.009504949286724797,0.009504949286724797,allenai/scibert_scivocab_uncased,0.6938754916191101,0.6265134811401367,0.06736201047897339,1714
van_der_Valk_2021,https://openalex.org/W2044764304,0,0.009504949286724797,0.009504949286724797,allenai/scibert_scivocab_uncased,0.752477765083313,0.6750887036323547,0.07738906145095825,1856
van_der_Valk_2021,https://openalex.org/W4245051067,0,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.6707700490951538,0.6185894012451172,0.05218064785003662,2479
van_der_Valk_2021,https://openalex.org/W1483199116,0,0.00950431249044358,0.00950431249044358,allenai/scibert_scivocab_uncased,0.7598373889923096,0.652553379535675,0.10728400945663452,1907
van_der_Valk_2021,https://openalex.org/W3025428317,0,0.009510045177493565,0.009510045177493565,allenai/scibert_scivocab_uncased,0.6953891515731812,0.5940108299255371,0.10137832164764404,1416
Meijboom_2021,https://openalex.org/W3089681955,1,0.010619104359439876,0.010619104359439876,allenai/scibert_scivocab_uncased,0.7046483159065247,0.7032844424247742,0.0013638734817504883,1801
Meijboom_2021,https://openalex.org/W2764082441,1,0.010614541255234136,0.010614541255234136,allenai/scibert_scivocab_uncased,0.727297842502594,0.699825644493103,0.027472198009490967,2123
Meijboom_2021,https://openalex.org/W2911287680,1,0.010617887342089538,0.010617887342089538,allenai/scibert_scivocab_uncased,0.7397268414497375,0.7005173563957214,0.03920948505401611,1860
Meijboom_2021,https://openalex.org/W2792122651,1,0.010619104359439876,0.010619104359439876,allenai/scibert_scivocab_uncased,0.7098978757858276,0.6957061290740967,0.014191746711730957,1797
Meijboom_2021,https://openalex.org/W3127592492,1,0.010619104359439876,0.010619104359439876,allenai/scibert_scivocab_uncased,0.7159006595611572,0.6851608157157898,0.03073984384536743,1560
Meijboom_2021,https://openalex.org/W3048797834,1,0.010615940401073774,0.010615940401073774,allenai/scibert_scivocab_uncased,0.7446857690811157,0.6895321011543274,0.05515366792678833,2066
Meijboom_2021,https://openalex.org/W2913890755,1,0.01061823891072029,0.01061823891072029,allenai/scibert_scivocab_uncased,0.7191417813301086,0.6832590699195862,0.03588271141052246,1770
Meijboom_2021,https://openalex.org/W3093730414,1,0.010617481700273249,0.010617481700273249,allenai/scibert_scivocab_uncased,0.7245135307312012,0.6884276866912842,0.03608584403991699,1916
Meijboom_2021,https://openalex.org/W2898096328,1,0.01061823891072029,0.01061823891072029,allenai/scibert_scivocab_uncased,0.7410938739776611,0.6915344595909119,0.04955941438674927,2117
Meijboom_2021,https://openalex.org/W2774116866,1,0.010617481700273249,0.010617481700273249,allenai/scibert_scivocab_uncased,0.7245157957077026,0.7101106643676758,0.014405131340026855,1946
Meijboom_2021,https://openalex.org/W2531216194,0,0.010619104359439876,0.010619104359439876,allenai/scibert_scivocab_uncased,0.7038069367408752,0.6972712278366089,0.006535708904266357,1378
Meijboom_2021,https://openalex.org/W2549378917,0,0.010619212545430941,0.010619212545430941,allenai/scibert_scivocab_uncased,0.6479637026786804,0.6759012937545776,-0.027937591075897217,1391
Meijboom_2021,https://openalex.org/W2985840482,0,0.010618969128482586,0.010618969128482586,allenai/scibert_scivocab_uncased,0.6960546374320984,0.6845788955688477,0.011475741863250732,2673
Meijboom_2021,https://openalex.org/W2917800966,0,0.010618779808001376,0.010618779808001376,allenai/scibert_scivocab_uncased,0.6745527982711792,0.6763689517974854,-0.0018161535263061523,1788
Meijboom_2021,https://openalex.org/W2310313429,0,0.010619185498831075,0.010619185498831075,allenai/scibert_scivocab_uncased,0.6709802150726318,0.6765892505645752,-0.005609035491943359,1725
Meijboom_2021,https://openalex.org/W3000887545,0,0.010619104359439876,0.010619104359439876,allenai/scibert_scivocab_uncased,0.529414176940918,0.5439818501472473,-0.014567673206329346,122
Meijboom_2021,https://openalex.org/W2938370322,0,0.010619104359439876,0.010619104359439876,allenai/scibert_scivocab_uncased,0.48237690329551697,0.49221688508987427,-0.0098399817943573,55
Meijboom_2021,https://openalex.org/W2480851940,0,0.010619104359439876,0.010619104359439876,allenai/scibert_scivocab_uncased,0.6947238445281982,0.6780113577842712,0.016712486743927002,2165
Meijboom_2021,https://openalex.org/W2889381861,0,0.010619212545430941,0.010619212545430941,allenai/scibert_scivocab_uncased,0.6367435455322266,0.6257094740867615,0.011034071445465088,1086
Meijboom_2021,https://openalex.org/W2117722893,0,0.010618779808001376,0.010618779808001376,allenai/scibert_scivocab_uncased,0.6478133797645569,0.7046350240707397,-0.05682164430618286,2632
Oud_2018,https://openalex.org/W2096356290,1,0.0013111965229425373,0.0013111965229425373,allenai/scibert_scivocab_uncased,0.721697986125946,0.7737976312637329,-0.052099645137786865,2234
Oud_2018,https://openalex.org/W2002268935,0,0.01288513209619626,0.01288513209619626,allenai/scibert_scivocab_uncased,0.652593195438385,0.6815715432167053,-0.028978347778320312,1303
Oud_2018,https://openalex.org/W2068470537,0,0.012885241197021636,0.012885241197021636,allenai/scibert_scivocab_uncased,0.6362356543540955,0.6735808253288269,-0.037345170974731445,2132
Oud_2018,https://openalex.org/W1994796287,0,0.012884804799165997,0.012884804799165997,allenai/scibert_scivocab_uncased,0.6722842454910278,0.7194520831108093,-0.047167837619781494,1920
Oud_2018,https://openalex.org/W2187271559,0,0.01288513209619626,0.01288513209619626,allenai/scibert_scivocab_uncased,0.6256183981895447,0.6949343085289001,-0.06931591033935547,1820
Oud_2018,https://openalex.org/W1969321104,0,0.012885241197021636,0.012885241197021636,allenai/scibert_scivocab_uncased,0.6396145820617676,0.7399523854255676,-0.10033780336380005,1868
Oud_2018,https://openalex.org/W2061352725,0,0.003079213361818003,0.003079213361818003,allenai/scibert_scivocab_uncased,0.6433933973312378,0.6665696501731873,-0.023176252841949463,1388
Oud_2018,https://openalex.org/W61611410,0,0.01288513209619626,0.01288513209619626,allenai/scibert_scivocab_uncased,0.4781808853149414,0.5596252679824829,-0.0814443826675415,63
Oud_2018,https://openalex.org/W1994404107,0,0.012884804799165997,0.012884804799165997,allenai/scibert_scivocab_uncased,0.6430076956748962,0.7101125717163086,-0.06710487604141235,1033
Oud_2018,https://openalex.org/W2002091110,0,0.012885241197021636,0.012885241197021636,allenai/scibert_scivocab_uncased,0.6163206696510315,0.6906909942626953,-0.07437032461166382,1370
Oud_2018,https://openalex.org/W2328956903,0,0.012885241197021636,0.012885241197021636,allenai/scibert_scivocab_uncased,0.6550239324569702,0.7141732573509216,-0.059149324893951416,1844
Menon_2022,https://openalex.org/W2999401301,1,0.053695270063885914,0.053695270063885914,allenai/scibert_scivocab_uncased,0.8447067141532898,0.648764967918396,0.1959417462348938,1571
Menon_2022,https://openalex.org/W3017013680,1,0.010802044006220904,0.010802044006220904,allenai/scibert_scivocab_uncased,0.7973685264587402,0.596329391002655,0.2010391354560852,1259
Menon_2022,https://openalex.org/W3008143010,1,0.0536893620356352,0.0536893620356352,allenai/scibert_scivocab_uncased,0.8028226494789124,0.5960726141929626,0.2067500352859497,1028
Menon_2022,https://openalex.org/W3006585406,1,0.0536893620356352,0.0536893620356352,allenai/scibert_scivocab_uncased,0.7548503279685974,0.5728285312652588,0.18202179670333862,1918
Menon_2022,https://openalex.org/W2985765771,1,0.010805601651876974,0.010805601651876974,allenai/scibert_scivocab_uncased,0.8344531059265137,0.6211169958114624,0.21333611011505127,2101
Menon_2022,https://openalex.org/W3014686162,1,0.0536893620356352,0.0536893620356352,allenai/scibert_scivocab_uncased,0.7932047247886658,0.6199468970298767,0.17325782775878906,1972
Menon_2022,https://openalex.org/W3012247440,1,0.0536893620356352,0.0536893620356352,allenai/scibert_scivocab_uncased,0.8570982813835144,0.6161712408065796,0.24092704057693481,1561
Menon_2022,https://openalex.org/W3020494631,1,0.010805148796336931,0.010805148796336931,allenai/scibert_scivocab_uncased,0.7539585828781128,0.5699403882026672,0.18401819467544556,1020
Menon_2022,https://openalex.org/W2985113252,1,0.05367862173333743,0.05367862173333743,allenai/scibert_scivocab_uncased,0.8339537382125854,0.6417360305786133,0.19221770763397217,1550
Menon_2022,https://openalex.org/W2989222914,1,0.010802044006220904,0.010802044006220904,allenai/scibert_scivocab_uncased,0.8061192035675049,0.6218729019165039,0.18424630165100098,1647
Menon_2022,https://openalex.org/W3010885793,0,0.010803855026658617,0.010803855026658617,allenai/scibert_scivocab_uncased,0.8111275434494019,0.6128997206687927,0.19822782278060913,1568
Menon_2022,https://openalex.org/W2996818840,0,0.010806119224018114,0.010806119224018114,allenai/scibert_scivocab_uncased,0.814774751663208,0.614967405796051,0.19980734586715698,2238
Menon_2022,https://openalex.org/W3020263606,0,0.010806119224018114,0.010806119224018114,allenai/scibert_scivocab_uncased,0.7995643615722656,0.6417423486709595,0.15782201290130615,1512
Menon_2022,https://openalex.org/W3018612201,0,0.010806119224018114,0.010806119224018114,allenai/scibert_scivocab_uncased,0.7170073986053467,0.5991302132606506,0.11787718534469604,2473
Menon_2022,https://openalex.org/W3024115300,0,0.010805148796336931,0.010805148796336931,allenai/scibert_scivocab_uncased,0.872879147529602,0.648535430431366,0.22434371709823608,2056
Menon_2022,https://openalex.org/W2961806271,0,0.0536893620356352,0.0536893620356352,allenai/scibert_scivocab_uncased,0.8548227548599243,0.6472585797309875,0.20756417512893677,1780
Menon_2022,https://openalex.org/W3013064054,0,0.010803855026658617,0.010803855026658617,allenai/scibert_scivocab_uncased,0.7875556349754333,0.6201210021972656,0.16743463277816772,1838
Menon_2022,https://openalex.org/W3033415599,0,0.010806119224018114,0.010806119224018114,allenai/scibert_scivocab_uncased,0.7947323322296143,0.6252704858779907,0.16946184635162354,1627
Menon_2022,https://openalex.org/W3019024509,0,0.010806119224018114,0.010806119224018114,allenai/scibert_scivocab_uncased,0.845300555229187,0.641077995300293,0.20422255992889404,2151
Menon_2022,https://openalex.org/W3000312615,0,0.010806119224018114,0.010806119224018114,allenai/scibert_scivocab_uncased,0.8430700898170471,0.6425211429595947,0.2005489468574524,2045
Jeyaraman_2020,https://openalex.org/W2990325718,1,0.020210683290034316,0.020210683290034316,allenai/scibert_scivocab_uncased,0.7453187704086304,0.7154513001441956,0.029867470264434814,2365
Jeyaraman_2020,https://openalex.org/W2295571328,1,0.020210875114821863,0.020210875114821863,allenai/scibert_scivocab_uncased,0.7140247225761414,0.6836565732955933,0.030368149280548096,2495
Jeyaraman_2020,https://openalex.org/W2009786866,1,0.02020857333449669,0.02020857333449669,allenai/scibert_scivocab_uncased,0.6833688020706177,0.6476017832756042,0.03576701879501343,1209
Jeyaraman_2020,https://openalex.org/W2196967344,1,0.020211028575929012,0.020211028575929012,allenai/scibert_scivocab_uncased,0.754306972026825,0.7034976482391357,0.05080932378768921,3398
Jeyaraman_2020,https://openalex.org/W2055110769,1,0.020210875114821863,0.020210875114821863,allenai/scibert_scivocab_uncased,0.6887530088424683,0.670708417892456,0.018044590950012207,1913
Jeyaraman_2020,https://openalex.org/W2904714324,1,0.020210875114821863,0.020210875114821863,allenai/scibert_scivocab_uncased,0.7410658597946167,0.6942757964134216,0.04679006338119507,2738
Jeyaraman_2020,https://openalex.org/W2025577300,1,0.0202109902105458,0.0202109902105458,allenai/scibert_scivocab_uncased,0.7019813060760498,0.6601946949958801,0.04178661108016968,2627
Jeyaraman_2020,https://openalex.org/W2079333649,1,0.020210875114821863,0.020210875114821863,allenai/scibert_scivocab_uncased,0.7010557651519775,0.6751759648323059,0.02587980031967163,2204
Jeyaraman_2020,https://openalex.org/W2509439226,1,0.020210414738312022,0.020210414738312022,allenai/scibert_scivocab_uncased,0.7150065302848816,0.6701104044914246,0.04489612579345703,1973
Jeyaraman_2020,https://openalex.org/W2133096089,1,0.020211028575929012,0.020211028575929012,allenai/scibert_scivocab_uncased,0.692372739315033,0.6475910544395447,0.04478168487548828,3702
Jeyaraman_2020,https://openalex.org/W2603885910,0,0.020210414738312022,0.020210414738312022,allenai/scibert_scivocab_uncased,0.7238125205039978,0.6702747344970703,0.05353778600692749,1649
Jeyaraman_2020,https://openalex.org/W2098557080,0,0.020211028575929012,0.020211028575929012,allenai/scibert_scivocab_uncased,0.7184523344039917,0.6688932776451111,0.049559056758880615,1569
Jeyaraman_2020,https://openalex.org/W2905952677,0,0.020211028575929012,0.020211028575929012,allenai/scibert_scivocab_uncased,0.7547757029533386,0.6929738521575928,0.06180185079574585,1834
Jeyaraman_2020,https://openalex.org/W2086394725,0,0.019712931746511297,0.019712931746511297,allenai/scibert_scivocab_uncased,0.7432430386543274,0.6884139776229858,0.05482906103134155,1837
Jeyaraman_2020,https://openalex.org/W2934397008,0,0.020211028575929012,0.020211028575929012,allenai/scibert_scivocab_uncased,0.7663950324058533,0.6769818663597107,0.08941316604614258,2332
Jeyaraman_2020,https://openalex.org/W2944966022,0,0.020210414738312022,0.020210414738312022,allenai/scibert_scivocab_uncased,0.6696828007698059,0.6222878694534302,0.04739493131637573,840
Jeyaraman_2020,https://openalex.org/W2769942584,0,0.020210875114821863,0.020210875114821863,allenai/scibert_scivocab_uncased,0.6995541453361511,0.6731970906257629,0.026357054710388184,2070
Jeyaraman_2020,https://openalex.org/W2015570933,0,0.020210414738312022,0.020210414738312022,allenai/scibert_scivocab_uncased,0.6968302130699158,0.6438183784484863,0.05301183462142944,2211
Jeyaraman_2020,https://openalex.org/W2101759648,0,0.020210414738312022,0.020210414738312022,allenai/scibert_scivocab_uncased,0.6608363389968872,0.6519137024879456,0.00892263650894165,1107
Jeyaraman_2020,https://openalex.org/W3152811302,0,0.0202109902105458,0.0202109902105458,allenai/scibert_scivocab_uncased,0.717360258102417,0.6677939295768738,0.04956632852554321,2037
Chou_2004,https://openalex.org/W2013721829,1,0.0019465708655086271,0.0019465708655086271,allenai/scibert_scivocab_uncased,0.8220537304878235,0.76612788438797,0.055925846099853516,1779
Chou_2004,https://openalex.org/W2146359394,1,0.0019477594707593335,0.0019477594707593335,allenai/scibert_scivocab_uncased,0.7989681959152222,0.6913143396377563,0.10765385627746582,1063
Chou_2004,https://openalex.org/W2028987665,1,0.0019477743328962813,0.0019477743328962813,allenai/scibert_scivocab_uncased,0.8318372368812561,0.7344711422920227,0.0973660945892334,1602
Chou_2004,https://openalex.org/W2036517832,1,0.0007953087362903389,0.0007953087362903389,allenai/scibert_scivocab_uncased,0.782305121421814,0.7049993872642517,0.07730573415756226,1760
Chou_2004,https://openalex.org/W15533634,1,0.0019477594707593335,0.0019477594707593335,allenai/scibert_scivocab_uncased,0.7650040984153748,0.7027459740638733,0.062258124351501465,1050
Chou_2004,https://openalex.org/W1508296484,1,0.0019477594707593335,0.0019477594707593335,allenai/scibert_scivocab_uncased,0.778549313545227,0.7391186952590942,0.03943061828613281,606
Chou_2004,https://openalex.org/W2070011903,1,0.0019477148850258258,0.0019477148850258258,allenai/scibert_scivocab_uncased,0.865850567817688,0.787926197052002,0.07792437076568604,3012
Chou_2004,https://openalex.org/W2013386935,0,0.0019477594707593335,0.0019477594707593335,allenai/scibert_scivocab_uncased,0.5982134342193604,0.6176950335502625,-0.0194815993309021,44
Chou_2004,https://openalex.org/W1984191820,0,0.0019477594707593335,0.0019477594707593335,allenai/scibert_scivocab_uncased,0.8315078020095825,0.7417951226234436,0.08971267938613892,2086
